1	0.001516	4
2	0.040530	5
3	0.010351	5
4	0.014509	6
5	0.028821	8
6	0.016041	5
7	0.036576	7
8	0.013212	6
9	0.075802	5
10	0.028870	5
11	0.005702	5
12	0.044365	7
13	0.015174	4
14	0.000883	3
15	0.041741	7
16	0.004213	5
17	0.024406	6
18	0.028510	5
19	0.029254	3
20	0.018862	5
21	0.003520	4
22	0.001828	4
23	0.004475	4
24	0.004642	5
25	0.020947	7
26	0.010636	4
27	0.036323	7
28	0.034362	5
29	0.034075	8
30	0.016846	9
31	0.012085	4
32	0.029279	7
33	0.045789	9
34	0.002185	4
35	0.009476	5
36	0.036189	6
37	0.005416	5
38	0.011594	5
39	0.006032	4
40	0.000000	4
41	0.034626	7
42	0.032532	6
43	0.002245	3
44	0.000510	4
45	0.030101	8
46	0.031325	7
47	0.010274	4
48	0.002157	4
49	0.049868	5
50	0.001326	4
