1	0.000046	3
2	0.038199	5
3	0.008095	5
4	0.013453	5
5	0.033140	8
6	0.013839	5
7	0.040936	7
8	0.015062	6
9	0.079331	5
10	0.029010	5
11	0.003553	5
12	0.046309	7
13	0.010632	4
14	0.000000	4
15	0.044029	7
16	0.003235	3
17	0.024338	6
18	0.026023	5
19	0.028142	3
20	0.016555	5
21	0.001706	4
22	0.000000	4
23	0.001698	3
24	0.002553	3
25	0.022996	8
26	0.011614	4
27	0.038430	7
28	0.032113	5
29	0.038642	8
30	0.022815	7
31	0.007739	4
32	0.033543	7
33	0.054639	9
34	0.000000	9
35	0.007154	5
36	0.038586	6
37	0.004981	5
38	0.008322	4
39	0.001959	4
40	0.000000	4
41	0.036769	7
42	0.032581	6
43	0.000894	2
44	0.000000	2
45	0.034764	7
46	0.035820	7
47	0.005876	4
48	0.000000	4
49	0.049877	5
50	0.000000	5
