1	0.000887	4
2	0.039669	5
3	0.009516	5
4	0.014400	6
5	0.030426	8
6	0.015218	5
7	0.038191	7
8	0.013936	6
9	0.077150	5
10	0.028947	5
11	0.004853	5
12	0.045102	7
13	0.013455	4
14	0.000000	4
15	0.042578	7
16	0.004098	5
17	0.024417	6
18	0.027588	5
19	0.028841	3
20	0.017996	5
21	0.002812	4
22	0.001034	4
23	0.003630	4
24	0.004212	4
25	0.021692	7
26	0.011013	4
27	0.037141	7
28	0.033538	5
29	0.035795	8
30	0.019113	9
31	0.010462	4
32	0.030835	7
33	0.049095	9
34	0.001328	4
35	0.008589	5
36	0.037057	6
37	0.005293	5
38	0.010677	5
39	0.004407	4
40	0.000000	4
41	0.035415	7
42	0.032570	6
43	0.001820	3
44	0.000052	4
45	0.032186	7
46	0.033025	7
47	0.008594	4
48	0.000788	4
49	0.049858	5
50	0.000701	4
