1	0.002004	4
2	0.041145	5
3	0.010930	5
4	0.014532	6
5	0.027652	8
6	0.016659	5
7	0.035512	7
8	0.012725	6
9	0.074872	5
10	0.028740	5
11	0.006292	5
12	0.043881	7
13	0.016397	4
14	0.001901	3
15	0.041187	7
16	0.004272	5
17	0.024346	6
18	0.029145	5
19	0.029513	3
20	0.019452	5
21	0.004018	4
22	0.002399	4
23	0.005013	4
24	0.004605	6
25	0.020425	7
26	0.010326	4
27	0.035743	7
28	0.034933	5
29	0.032913	8
30	0.015165	9
31	0.013182	4
32	0.028120	7
33	0.043549	9
34	0.002793	4
35	0.010137	5
36	0.035591	6
37	0.005494	5
38	0.012171	5
39	0.007230	4
40	0.000367	3
41	0.034067	7
42	0.032453	6
43	0.002529	3
44	0.000937	4
45	0.028365	8
46	0.030092	7
47	0.011464	4
48	0.003233	4
49	0.049881	5
50	0.001647	5
