1	0.001378	4
2	0.040345	5
3	0.010177	5
4	0.014497	6
5	0.029163	8
6	0.015861	5
7	0.036930	7
8	0.013359	6
9	0.076104	5
10	0.028884	5
11	0.005525	5
12	0.044507	7
13	0.014804	4
14	0.000616	3
15	0.041916	7
16	0.004181	5
17	0.024407	6
18	0.028314	5
19	0.029149	3
20	0.018683	5
21	0.003380	4
22	0.001653	4
23	0.004306	4
24	0.004587	5
25	0.021106	7
26	0.010714	4
27	0.036501	7
28	0.034196	5
29	0.034439	8
30	0.017343	9
31	0.011745	4
32	0.029635	7
33	0.046480	9
34	0.002013	4
35	0.009283	5
36	0.036360	6
37	0.005393	5
38	0.011404	5
39	0.005678	4
40	0.000000	4
41	0.034801	7
42	0.032548	6
43	0.002137	3
44	0.000398	4
45	0.030591	8
46	0.031693	7
47	0.009914	4
48	0.001851	4
49	0.049862	5
50	0.001187	4
