1	0.001447	4
2	0.040438	5
3	0.010265	5
4	0.014503	6
5	0.028993	8
6	0.015950	5
7	0.036752	7
8	0.013283	6
9	0.075954	5
10	0.028881	5
11	0.005615	5
12	0.044434	7
13	0.014990	4
14	0.000744	3
15	0.041828	7
16	0.004199	5
17	0.024408	6
18	0.028413	5
19	0.029202	3
20	0.018772	5
21	0.003451	4
22	0.001741	4
23	0.004393	4
24	0.004619	5
25	0.021026	7
26	0.010676	4
27	0.036413	7
28	0.034280	5
29	0.034256	8
30	0.017095	9
31	0.011917	4
32	0.029446	7
33	0.046128	9
34	0.002099	4
35	0.009379	5
36	0.036272	6
37	0.005405	5
38	0.011500	5
39	0.005855	4
40	0.000000	4
41	0.034712	7
42	0.032538	6
43	0.002199	3
44	0.000451	4
45	0.030348	8
46	0.031509	7
47	0.010094	4
48	0.002004	4
49	0.049865	5
50	0.001258	4
