1	0.002288	4
2	0.041442	5
3	0.011216	5
4	0.014589	6
5	0.027063	8
6	0.017069	5
7	0.035019	7
8	0.012547	6
9	0.074359	5
10	0.028625	5
11	0.006592	5
12	0.043637	7
13	0.017033	4
14	0.002475	3
15	0.040996	7
16	0.004302	5
17	0.024241	6
18	0.029500	5
19	0.029653	3
20	0.019765	5
21	0.004271	4
22	0.002720	4
23	0.005253	4
24	0.004449	6
25	0.020179	7
26	0.010174	4
27	0.035476	7
28	0.035176	5
29	0.032288	8
30	0.014200	9
31	0.013756	4
32	0.027421	7
33	0.042361	9
34	0.003056	4
35	0.010528	5
36	0.035297	6
37	0.005525	5
38	0.012457	5
39	0.007906	4
40	0.000807	3
41	0.033762	7
42	0.032351	6
43	0.002705	3
44	0.001232	4
45	0.027360	8
46	0.029403	7
47	0.012051	4
48	0.003782	4
49	0.049901	5
50	0.001739	5
