1	0.000620	4
2	0.039294	5
3	0.009156	5
4	0.014313	6
5	0.031075	8
6	0.014862	5
7	0.038892	7
8	0.014229	6
9	0.077712	5
10	0.028981	5
11	0.004482	5
12	0.045413	7
13	0.012713	4
14	0.000000	4
15	0.042945	7
16	0.004000	5
17	0.024386	6
18	0.027182	5
19	0.028667	3
20	0.017635	5
21	0.002496	4
22	0.000452	3
23	0.003278	4
24	0.003857	4
25	0.022024	7
26	0.011209	4
27	0.037487	7
28	0.033181	5
29	0.036516	8
30	0.020374	9
31	0.009765	4
32	0.031490	7
33	0.050508	9
34	0.000798	3
35	0.008208	5
36	0.037449	6
37	0.005243	5
38	0.010256	5
39	0.003754	4
40	0.000000	4
41	0.035767	7
42	0.032578	6
43	0.001638	3
44	0.000000	3
45	0.032859	7
46	0.033757	7
47	0.007876	4
48	0.000329	4
49	0.049858	5
50	0.000437	4
