1	0.000819	4
2	0.039571	5
3	0.009425	5
4	0.014384	6
5	0.030603	8
6	0.015126	5
7	0.038372	7
8	0.014012	6
9	0.077296	5
10	0.028954	5
11	0.004758	5
12	0.045184	7
13	0.013261	4
14	0.000000	4
15	0.042674	7
16	0.004080	5
17	0.024410	6
18	0.027482	5
19	0.028796	3
20	0.017904	5
21	0.002735	4
22	0.000876	3
23	0.003536	4
24	0.004136	4
25	0.021778	7
26	0.011057	4
27	0.037233	7
28	0.033445	5
29	0.035979	8
30	0.019496	9
31	0.010282	4
32	0.031003	7
33	0.049466	9
34	0.001180	3
35	0.008489	5
36	0.037156	6
37	0.005276	5
38	0.010569	5
39	0.004234	4
40	0.000000	4
41	0.035507	7
42	0.032574	6
43	0.001776	3
44	0.000000	3
45	0.032363	7
46	0.033216	7
47	0.008406	4
48	0.000649	4
49	0.049858	5
50	0.000616	4
