1	0.000000	5
2	0.037628	5
3	0.007549	5
4	0.012914	5
5	0.034220	8
6	0.013303	5
7	0.041972	7
8	0.015436	6
9	0.080175	5
10	0.029034	5
11	0.003086	5
12	0.046782	7
13	0.009551	4
14	0.000000	4
15	0.044594	7
16	0.002312	3
17	0.024296	6
18	0.025420	5
19	0.027885	3
20	0.015994	5
21	0.001296	4
22	0.000000	4
23	0.000856	3
24	0.001642	3
25	0.023961	7
26	0.011871	4
27	0.038895	7
28	0.031545	5
29	0.039735	8
30	0.023725	7
31	0.006703	4
32	0.034861	7
33	0.056738	9
34	0.000000	9
35	0.006598	5
36	0.039162	6
37	0.004437	4
38	0.007250	4
39	0.001113	4
40	0.000000	4
41	0.037284	7
42	0.032564	6
43	0.000299	2
44	0.000000	2
45	0.035686	7
46	0.036877	7
47	0.004862	4
48	0.000000	4
49	0.049888	5
50	0.000000	5
