1	0.002107	4
2	0.041259	5
3	0.011045	5
4	0.014543	6
5	0.027423	8
6	0.016805	5
7	0.035296	7
8	0.012647	6
9	0.074687	5
10	0.028724	5
11	0.006406	5
12	0.043786	7
13	0.016641	4
14	0.002109	3
15	0.041093	7
16	0.004276	5
17	0.024320	6
18	0.029278	5
19	0.029581	3
20	0.019588	5
21	0.004115	4
22	0.002528	4
23	0.005099	4
24	0.004549	6
25	0.020329	7
26	0.010281	4
27	0.035638	7
28	0.035033	5
29	0.032685	8
30	0.014819	9
31	0.013395	4
32	0.027872	7
33	0.043077	9
34	0.002901	4
35	0.010272	5
36	0.035461	6
37	0.005503	5
38	0.012282	5
39	0.007485	4
40	0.000528	3
41	0.033945	7
42	0.032420	6
43	0.002590	3
44	0.001040	4
45	0.028000	8
46	0.029838	7
47	0.011694	4
48	0.003446	4
49	0.049884	5
50	0.001677	5
