1	0.000700	4
2	0.039393	5
3	0.009253	5
4	0.014341	6
5	0.030908	8
6	0.014957	5
7	0.038707	7
8	0.014149	6
9	0.077563	5
10	0.028971	5
11	0.004582	5
12	0.045332	7
13	0.012909	4
14	0.000000	4
15	0.042848	7
16	0.004031	5
17	0.024394	6
18	0.027288	5
19	0.028713	3
20	0.017731	5
21	0.002574	4
22	0.000610	3
23	0.003362	4
24	0.003954	4
25	0.021936	7
26	0.011163	4
27	0.037398	7
28	0.033275	5
29	0.036325	8
30	0.020066	9
31	0.009950	4
32	0.031317	7
33	0.050135	9
34	0.000932	3
35	0.008308	5
36	0.037342	6
37	0.005245	5
38	0.010369	5
39	0.003924	4
40	0.000000	4
41	0.035674	7
42	0.032577	6
43	0.001689	3
44	0.000000	3
45	0.032683	7
46	0.033563	7
47	0.008065	4
48	0.000438	4
49	0.049858	5
50	0.000500	4
