1	0.000246	4
2	0.038586	5
3	0.008474	5
4	0.013820	5
5	0.032412	8
6	0.014192	5
7	0.040212	7
8	0.014778	6
9	0.078762	5
10	0.028989	5
11	0.003877	5
12	0.045994	7
13	0.011353	4
14	0.000000	4
15	0.043648	7
16	0.003691	5
17	0.024355	6
18	0.026444	5
19	0.028314	3
20	0.016931	5
21	0.001968	4
22	0.000000	4
23	0.002315	3
24	0.003136	4
25	0.022610	7
26	0.011462	4
27	0.038104	7
28	0.032492	5
29	0.037891	8
30	0.022159	8
31	0.008446	4
32	0.032681	7
33	0.053221	9
34	0.000019	3
35	0.007527	5
36	0.038211	6
37	0.005089	5
38	0.009048	4
39	0.002564	4
40	0.000000	4
41	0.036425	7
42	0.032574	6
43	0.001243	3
44	0.000000	3
45	0.034095	7
46	0.035118	7
47	0.006562	4
48	0.000000	4
49	0.049869	5
50	0.000091	4
