1	0.001215	4
2	0.040125	5
3	0.009966	5
4	0.014473	6
5	0.029578	8
6	0.015651	5
7	0.037326	7
8	0.013552	6
9	0.076450	5
10	0.028899	5
11	0.005307	5
12	0.044691	7
13	0.014364	4
14	0.000317	3
15	0.042126	7
16	0.004156	5
17	0.024415	6
18	0.028084	5
19	0.029051	3
20	0.018461	5
21	0.003202	4
22	0.001446	4
23	0.004084	4
24	0.004505	5
25	0.021298	7
26	0.010793	4
27	0.036705	7
28	0.033993	5
29	0.034887	8
30	0.017931	9
31	0.011317	4
32	0.030042	7
33	0.047355	9
34	0.001806	4
35	0.009057	5
36	0.036592	6
37	0.005356	5
38	0.011167	5
39	0.005255	4
40	0.000000	4
41	0.035001	7
42	0.032564	6
43	0.002024	3
44	0.000258	4
45	0.031171	8
46	0.032130	7
47	0.009486	4
48	0.001487	4
49	0.049860	5
50	0.001022	4
