1	0.000957	4
2	0.039765	5
3	0.009611	5
4	0.014417	6
5	0.030246	8
6	0.015308	5
7	0.038014	7
8	0.013861	6
9	0.077006	5
10	0.028938	5
11	0.004947	5
12	0.045019	7
13	0.013646	4
14	0.000017	3
15	0.042483	7
16	0.004106	5
17	0.024421	6
18	0.027692	5
19	0.028885	3
20	0.018085	5
21	0.002889	4
22	0.001127	4
23	0.003724	4
24	0.004297	5
25	0.021610	7
26	0.010968	4
27	0.037047	7
28	0.033629	5
29	0.035613	8
30	0.018861	9
31	0.010635	4
32	0.030671	7
33	0.048734	9
34	0.001437	4
35	0.008687	5
36	0.036957	6
37	0.005309	5
38	0.010784	5
39	0.004579	4
40	0.000000	4
41	0.035325	7
42	0.032571	6
43	0.001863	3
44	0.000085	4
45	0.032004	8
46	0.032839	7
47	0.008779	4
48	0.000930	4
49	0.049858	5
50	0.000764	4
