1	0.000317	4
2	0.038736	5
3	0.008615	5
4	0.013964	5
5	0.032134	8
6	0.014333	5
7	0.039939	7
8	0.014671	6
9	0.078541	5
10	0.028981	5
11	0.003997	5
12	0.045880	7
13	0.011634	4
14	0.000000	4
15	0.043502	7
16	0.003795	5
17	0.024362	6
18	0.026603	5
19	0.028380	3
20	0.017076	5
21	0.002076	4
22	0.000000	4
23	0.002547	3
24	0.003293	4
25	0.022491	7
26	0.011405	4
27	0.037976	7
28	0.032629	5
29	0.037600	8
30	0.021891	8
31	0.008724	4
32	0.032443	7
33	0.052669	9
34	0.000097	3
35	0.007668	5
36	0.038059	6
37	0.005124	5
38	0.009336	4
39	0.002805	4
40	0.000000	4
41	0.036285	7
42	0.032571	6
43	0.001325	3
44	0.000000	3
45	0.033843	7
46	0.034835	7
47	0.006836	4
48	0.000000	4
49	0.049866	5
50	0.000145	4
