1	0.000484	4
2	0.039068	5
3	0.008933	5
4	0.014240	6
5	0.031463	8
6	0.014648	5
7	0.039332	7
8	0.014430	6
9	0.078053	5
10	0.028992	5
11	0.004240	5
12	0.045606	7
13	0.012266	4
14	0.000000	4
15	0.043176	7
16	0.003928	5
17	0.024376	6
18	0.026946	5
19	0.028537	3
20	0.017406	5
21	0.002317	4
22	0.000184	3
23	0.003007	4
24	0.003622	4
25	0.022221	7
26	0.011303	4
27	0.037684	7
28	0.032951	5
29	0.036956	8
30	0.021042	9
31	0.009340	4
32	0.031879	7
33	0.051382	9
34	0.000492	3
35	0.007982	5
36	0.037701	6
37	0.005196	5
38	0.009980	5
39	0.003366	4
40	0.000000	4
41	0.035978	7
42	0.032579	6
43	0.001520	3
44	0.000000	3
45	0.033263	7
46	0.034199	7
47	0.007447	4
48	0.000110	4
49	0.049860	5
50	0.000313	4
