1	0.000160	4
2	0.038389	5
3	0.008281	5
4	0.013632	5
5	0.032782	8
6	0.014013	5
7	0.040572	7
8	0.014917	6
9	0.079052	5
10	0.028999	5
11	0.003716	5
12	0.046147	7
13	0.010986	4
14	0.000000	4
15	0.043839	7
16	0.003470	4
17	0.024348	6
18	0.026230	5
19	0.028226	3
20	0.016739	5
21	0.001833	4
22	0.000000	4
23	0.002007	3
24	0.002852	3
25	0.022766	7
26	0.011537	4
27	0.038269	7
28	0.032304	5
29	0.038277	8
30	0.022513	7
31	0.008082	4
32	0.033129	7
33	0.053944	9
34	0.000000	9
35	0.007339	5
36	0.038415	6
37	0.005038	5
38	0.008676	4
39	0.002254	4
40	0.000000	4
41	0.036604	7
42	0.032579	6
43	0.001081	2
44	0.000000	2
45	0.034442	7
46	0.035476	7
47	0.006211	4
48	0.000000	4
49	0.049873	5
50	0.000000	5
